,Year,Date,RoundID,Stage,MatchID,Country,City,Stadium,Home_Team_Name,Home_Team_Initials,Half_Time_Home_Goals,Home_Team_Goals,Away_Team_Name,Away_Team_Initials,Half_Time_Away_Goals,Away_Team_Goals,Half_Time_Goals,Goals,Outcome_Of_The_Match,Win_Conditions,Attendance,Referee,Assistant_1,Assistant_2
505,1994.0,04 Jul 1994,338.0,Round of 16,3090.0,Brazil,San Francisco ,Stanford Stadium,Brazil,BRA,0.0,1.0,USA,USA,0.0,0.0,0.0,1.0,Home_Team_Win, ,84147.0,QUINIOU Joel (FRA),PARK Hae-Yong (KOR),EVERSTIG Mikael (SWE)
506,1994.0,05 Jul 1994,338.0,Round of 16,3091.0,Nigeria,Boston ,Foxboro Stadium,Nigeria,NGA,0.0,1.0,Italy,ITA,0.0,2.0,0.0,3.0,Away_Team_Win,Italy win after extra time ,54367.0,BRIZIO CARTER Arturo (MEX),TAIBI Ernesto (ARG),ZARATE Venancio (PAR)
507,1994.0,05 Jul 1994,338.0,Round of 16,3092.0,Mexico,New York/New Jersey ,Giants Stadium,Mexico,MEX,0.0,1.0,Bulgaria,BUL,0.0,1.0,0.0,2.0,DRAW,Bulgaria win on penalties (1 - 3) ,71030.0,AL SHARIF Jamal (SYR),FANAEI Mohammad (IRN),AL GHATTAN Yousif Abdulla (BAH)
508,1994.0,09 Jul 1994,796.0,Quarter-finals,3097.0,Italy,Boston ,Foxboro Stadium,Italy,ITA,1.0,2.0,Spain,ESP,0.0,1.0,1.0,3.0,Home_Team_Win, ,53400.0,PUHL Sandor (HUN),DUNSTER Gordon (AUS),MATTHYS Luc (BEL)
509,1994.0,09 Jul 1994,796.0,Quarter-finals,3098.0,Netherlands,Dallas ,Cotton Bowl,Netherlands,NED,0.0,2.0,Brazil,BRA,0.0,3.0,0.0,5.0,Away_Team_Win, ,63500.0,BADILLA Rodrigo (CRC),AL GHATTAN Yousif Abdulla (BAH),FANAEI Mohammad (IRN)
510,1994.0,10 Jul 1994,796.0,Quarter-finals,3096.0,Bulgaria,New York/New Jersey ,Giants Stadium,Bulgaria,BUL,0.0,2.0,Germany,GER,0.0,1.0,0.0,3.0,Home_Team_Win, ,72000.0,TORRES CADENA Jose Joaquin (COL),ZARATE Venancio (PAR),MARTON Sandor (HUN)
511,1994.0,10 Jul 1994,796.0,Quarter-finals,3095.0,Romania,San Francisco ,Stanford Stadium,Romania,ROU,0.0,2.0,Sweden,SWE,0.0,2.0,0.0,4.0,DRAW,Sweden win on penalties (4 - 5) ,83500.0,DON Philip (ENG),PEARSON Roy (ENG),PARK Hae-Yong (KOR)
512,1994.0,13 Jul 1994,3461.0,Semi-finals,3100.0,Bulgaria,New York/New Jersey ,Giants Stadium,Bulgaria,BUL,1.0,1.0,Italy,ITA,2.0,2.0,3.0,3.0,Away_Team_Win, ,74110.0,QUINIOU Joel (FRA),CHRISTENSEN Carl-Johan Meyer (DEN),PEARSON Roy (ENG)
513,1994.0,13 Jul 1994,3461.0,Semi-finals,3099.0,Sweden,Los Angeles ,Rose Bowl,Sweden,SWE,0.0,0.0,Brazil,BRA,0.0,1.0,0.0,1.0,Away_Team_Win, ,91856.0,TORRES CADENA Jose Joaquin (COL),MARTON Sandor (HUN),MATTHYS Luc (BEL)
514,1994.0,16 Jul 1994,3460.0,Match for third place,3103.0,Sweden,Los Angeles ,Rose Bowl,Sweden,SWE,4.0,4.0,Bulgaria,BUL,0.0,0.0,4.0,4.0,Home_Team_Win, ,91500.0,BUJSAIM Ali (UAE),RHARIB El Jilali Mohamed (MAR),TAIBI Ernesto (ARG)
515,1994.0,17 Jul 1994,3459.0,Final,3104.0,Brazil,Los Angeles ,Rose Bowl,Brazil,BRA,0.0,0.0,Italy,ITA,0.0,0.0,0.0,0.0,DRAW,Brazil win on penalties (3 - 2) ,94194.0,PUHL Sandor (HUN),ZARATE Venancio (PAR),FANAEI Mohammad (IRN)
516,1998.0,10 Jun 1998,1014.0,Group A,4000.0,Brazil,Saint-Denis ,Stade de France,Brazil,BRA,1.0,2.0,Scotland,SCO,1.0,1.0,2.0,3.0,Home_Team_Win, ,80000.0,GARCIA ARANDA Jose Maria (ESP),TRESACO GRACIA Fernando (ESP),ARANGO Jorge Luis (COL)
517,1998.0,10 Jun 1998,1014.0,Group A,8725.0,Morocco,Montpellier ,La Mosson,Morocco,MAR,1.0,2.0,Norway,NOR,1.0,2.0,2.0,4.0,DRAW, ,29800.0,ANPRASERT Pirom (THA),ABDUL HAMID Halim (MAS),WICKRAMATUNGA Nimal (SRI)
518,1998.0,11 Jun 1998,1014.0,Group B,8726.0,Italy,Bordeaux ,Stade du Parc Lescure,Italy,ITA,1.0,2.0,Chile,CHI,1.0,2.0,2.0,4.0,DRAW, ,31800.0,BOUCHARDEAU Lucien (NIG),DANTE Dramane (MLI),MANSRI Mohamed (TUN)
519,1998.0,11 Jun 1998,1014.0,Group B,8727.0,Cameroon,Toulouse ,Stade Municipal,Cameroon,CMR,0.0,1.0,Austria,AUT,0.0,1.0,0.0,2.0,DRAW, ,33500.0,GONZALEZ CHAVEZ Epifanio (PAR),GALVAN Celestino (PAR),SALINAS Reynaldo (HON)
520,1998.0,12 Jun 1998,1014.0,Group D,8728.0,Paraguay,Montpellier ,La Mosson,Paraguay,PAR,0.0,0.0,Bulgaria,BUL,0.0,0.0,0.0,0.0,DRAW, ,29800.0,ALZEID Abdulrahman (KSA),SALIE Achmat (RSA),GHADANFARI Hussain (KUW)
521,1998.0,12 Jun 1998,1014.0,Group C,8729.0,Saudi Arabia,Lens ,Stade Felix Bollaert,Saudi Arabia,KSA,0.0,0.0,Denmark,DEN,0.0,1.0,0.0,1.0,Away_Team_Win, ,38100.0,CASTRILLI Javier (ARG),ROSSI Claudio (ARG),DIAZ GALVEZ Jorge (CHI)
522,1998.0,12 Jun 1998,1014.0,Group C,8730.0,France,Marseilles ,Stade V�lodrome,France,FRA,1.0,3.0,South Africa,RSA,0.0,0.0,1.0,3.0,Home_Team_Win, ,55000.0,REZENDE Marcio (BRA),PINTO Arnaldo (BRA),GONZALES Merere (TRI)
523,1998.0,13 Jun 1998,1014.0,Group D,8731.0,Spain,Nantes ,La Beaujoire,Spain,ESP,1.0,2.0,Nigeria,NGA,1.0,3.0,2.0,5.0,Away_Team_Win, ,35500.0,BAHARMAST Esse (USA),TORRES ZUNIGA Luis (CRC),DUPANOV Yuri (BLR)
524,1998.0,13 Jun 1998,1014.0,Group E,8732.0,Korea Republic,Lyon ,Stade de Gerland,Korea Republic,KOR,1.0,1.0,Mexico,MEX,0.0,3.0,1.0,4.0,Away_Team_Win, ,39100.0,BENKO Gunter (AUT),FRED Lencie (VAN),SCHNEIDER Erich (GER)
525,1998.0,13 Jun 1998,1014.0,Group E,8733.0,Netherlands,Saint-Denis ,Stade de France,Netherlands,NED,0.0,0.0,Belgium,BEL,0.0,0.0,0.0,0.0,DRAW, ,77000.0,COLLINA Pierluigi (ITA),MAZZEI Gennaro (ITA),ZAMMIT Emanuel (MLT)
526,1998.0,14 Jun 1998,1014.0,Group H,8734.0,Argentina,Toulouse ,Stade Municipal,Argentina,ARG,1.0,1.0,Japan,JPN,0.0,0.0,1.0,1.0,Home_Team_Win, ,33500.0,VAN DER ENDE Mario (NED),VAN DEN BROECK Marc (BEL),FOLEY Eddie (IRL)
527,1998.0,14 Jun 1998,1014.0,Group F,8735.0,Yugoslavia,Saint-Etienne ,Stade Geoffroy Guichard,Yugoslavia,YUG,0.0,1.0,Iran,IRN,0.0,0.0,0.0,1.0,Home_Team_Win, ,30600.0,TEJADA NORIEGA Alberto (PER),POWELL Owen (JAM),POCIEGIEL Jacek (POL)
528,1998.0,14 Jun 1998,1014.0,Group H,8736.0,Jamaica,Lens ,Stade Felix Bollaert,Jamaica,JAM,1.0,1.0,Croatia,CRO,1.0,3.0,2.0,4.0,Away_Team_Win, ,38100.0,MELO PEREIRA Vitor (POR),GRIGORESCU Nicolae (ROU),POUDEVIGNE Jacques (FRA)
529,1998.0,15 Jun 1998,1014.0,Group G,8740.0,England,Marseilles ,Stade V�lodrome,England,ENG,1.0,2.0,Tunisia,TUN,0.0,0.0,1.0,2.0,Home_Team_Win, ,55000.0,OKADA Masayoshi (JPN),JEON Young Hyun (KOR),DANTE Dramane (MLI)
530,1998.0,15 Jun 1998,1014.0,Group G,8739.0,Romania,Lyon ,Stade de Gerland,Romania,ROU,1.0,1.0,Colombia,COL,0.0,0.0,1.0,1.0,Home_Team_Win, ,39100.0,LIM KEE CHONG An Yan (MRI),AL MUSAWI Mohamed (OMA),ABDUL HAMID Halim (MAS)
531,1998.0,15 Jun 1998,1014.0,Group F,8738.0,Germany,Paris ,Parc des Princes,Germany,GER,1.0,2.0,USA,USA,0.0,0.0,1.0,2.0,Home_Team_Win, ,45500.0,BELQOLA Said (MAR),MANSRI Mohamed (TUN),NILSSON Mikael (SWE)
532,1998.0,16 Jun 1998,1014.0,Group A,8741.0,Scotland,Bordeaux ,Stade du Parc Lescure,Scotland,SCO,0.0,1.0,Norway,NOR,0.0,1.0,0.0,2.0,DRAW, ,31800.0,VAGNER Laszlo (HUN),AMLER Evzen (CZE),RAUSIS Laurent (SUI)
533,1998.0,16 Jun 1998,1014.0,Group A,8742.0,Brazil,Nantes ,La Beaujoire,Brazil,BRA,2.0,3.0,Morocco,MAR,0.0,0.0,2.0,3.0,Home_Team_Win, ,35500.0,LEVNIKOV Nikolai (RUS),DUPANOV Yuri (BLR),WARREN Mark (ENG)
534,1998.0,17 Jun 1998,1014.0,Group B,8743.0,Chile,Saint-Etienne ,Stade Geoffroy Guichard,Chile,CHI,0.0,1.0,Austria,AUT,0.0,1.0,0.0,2.0,DRAW, ,30600.0,EL GHANDOUR Gamal (EGY),GHADANFARI Hussain (KUW),TRESACO GRACIA Fernando (ESP)
535,1998.0,17 Jun 1998,1014.0,Group B,8744.0,Italy,Montpellier ,La Mosson,Italy,ITA,1.0,3.0,Cameroon,CMR,0.0,0.0,1.0,3.0,Home_Team_Win, ,29800.0,LENNIE Edward (AUS),FRED Lencie (VAN),ROSSI Claudio (ARG)
536,1998.0,18 Jun 1998,1014.0,Group C,8746.0,South Africa,Toulouse ,Stade Municipal,South Africa,RSA,0.0,1.0,Denmark,DEN,1.0,1.0,1.0,2.0,DRAW, ,33500.0,TORO RENDON John (COL),ARANGO Jorge Luis (COL),GALVAN Celestino (PAR)
537,1998.0,18 Jun 1998,1014.0,Group C,8745.0,France,Saint-Denis ,Stade de France,France,FRA,1.0,4.0,Saudi Arabia,KSA,0.0,0.0,1.0,4.0,Home_Team_Win, ,80000.0,BRIZIO CARTER Arturo (MEX),SALINAS Reynaldo (HON),TORRES ZUNIGA Luis (CRC)
538,1998.0,19 Jun 1998,1014.0,Group D,8747.0,Nigeria,Paris ,Parc des Princes,Nigeria,NGA,1.0,1.0,Bulgaria,BUL,0.0,0.0,1.0,1.0,Home_Team_Win, ,45500.0,SANCHEZ YANTEN Mario (CHI),DIAZ GALVEZ Jorge (CHI),PINTO Arnaldo (BRA)
539,1998.0,19 Jun 1998,1014.0,Group D,8748.0,Spain,Saint-Etienne ,Stade Geoffroy Guichard,Spain,ESP,0.0,0.0,Paraguay,PAR,0.0,0.0,0.0,0.0,DRAW, ,30600.0,McLEOD Ian (RSA),SOLDATOS Aristidis Chris (RSA),POWELL Owen (JAM)
540,1998.0,20 Jun 1998,1014.0,Group H,8751.0,Japan,Nantes ,La Beaujoire,Japan,JPN,0.0,0.0,Croatia,CRO,0.0,1.0,0.0,1.0,Away_Team_Win, ,35500.0,RAMDHAN Ramesh (TRI),GONZALES Merere (TRI),SALIE Achmat (RSA)
541,1998.0,20 Jun 1998,1014.0,Group E,8750.0,Belgium,Bordeaux ,Stade du Parc Lescure,Belgium,BEL,1.0,2.0,Mexico,MEX,0.0,2.0,1.0,4.0,DRAW, ,31800.0,DALLAS Hugh (SCO),FOLEY Eddie (IRL),AL MUSAWI Mohamed (OMA)
542,1998.0,20 Jun 1998,1014.0,Group E,8749.0,Netherlands,Marseilles ,Stade V�lodrome,Netherlands,NED,2.0,5.0,Korea Republic,KOR,0.0,0.0,2.0,5.0,Home_Team_Win, ,55000.0,WOJCIK Ryszard (POL),POCIEGIEL Jacek (POL),DUPANOV Yuri (BLR)
543,1998.0,21 Jun 1998,1014.0,Group F,8753.0,Germany,Lens ,Stade Felix Bollaert,Germany,GER,0.0,2.0,Yugoslavia,YUG,1.0,2.0,1.0,4.0,DRAW, ,38100.0,NIELSEN Kim Milton (DEN),ZAMMIT Emanuel (MLT),VAN DEN BROECK Marc (BEL)
544,1998.0,21 Jun 1998,1014.0,Group H,8752.0,Argentina,Paris ,Parc des Princes,Argentina,ARG,1.0,5.0,Jamaica,JAM,0.0,0.0,1.0,5.0,Home_Team_Win, ,45500.0,PEDERSEN Rune (NOR),NILSSON Mikael (SWE),MAZZEI Gennaro (ITA)
545,1998.0,21 Jun 1998,1014.0,Group F,8754.0,USA,Lyon ,Stade de Gerland,USA,USA,0.0,1.0,Iran,IRN,1.0,2.0,1.0,3.0,Away_Team_Win, ,39100.0,MEIER Urs (SUI),RAUSIS Laurent (SUI),GRIGORESCU Nicolae (ROU)
546,1998.0,22 Jun 1998,1014.0,Group G,8755.0,Colombia,Montpellier ,La Mosson,Colombia,COL,0.0,1.0,Tunisia,TUN,0.0,0.0,0.0,1.0,Home_Team_Win, ,29800.0,HEYNEMANN Bernd (GER),SCHNEIDER Erich (GER),AMLER Evzen (CZE)
547,1998.0,22 Jun 1998,1014.0,Group G,8756.0,Romania,Toulouse ,Stade Municipal,Romania,ROU,0.0,2.0,England,ENG,0.0,1.0,0.0,3.0,Home_Team_Win, ,33500.0,BATTA Marc (FRA),POUDEVIGNE Jacques (FRA),SOLDATOS Aristidis Chris (RSA)
548,1998.0,23 Jun 1998,1014.0,Group B,8757.0,Italy,Saint-Denis ,Stade de France,Italy,ITA,0.0,2.0,Austria,AUT,0.0,1.0,0.0,3.0,Home_Team_Win, ,80000.0,DURKIN Paul (ENG),WARREN Mark (ENG),JEON Young Hyun (KOR)
549,1998.0,23 Jun 1998,1014.0,Group B,8760.0,Chile,Nantes ,La Beaujoire,Chile,CHI,1.0,1.0,Cameroon,CMR,0.0,1.0,1.0,2.0,DRAW, ,35500.0,VAGNER Laszlo (HUN),WICKRAMATUNGA Nimal (SRI),ABDUL HAMID Halim (MAS)
550,1998.0,23 Jun 1998,1014.0,Group A,8758.0,Scotland,Saint-Etienne ,Stade Geoffroy Guichard,Scotland,SCO,0.0,0.0,Morocco,MAR,1.0,3.0,1.0,3.0,Away_Team_Win, ,30600.0,BUJSAIM Ali (UAE),TORRES ZUNIGA Luis (CRC),FRED Lencie (VAN)
551,1998.0,23 Jun 1998,1014.0,Group A,8759.0,Brazil,Marseilles ,Stade V�lodrome,Brazil,BRA,0.0,1.0,Norway,NOR,0.0,2.0,0.0,3.0,Away_Team_Win, ,55000.0,BAHARMAST Esse (USA),MAZZEI Gennaro (ITA),DANTE Dramane (MLI)
552,1998.0,24 Jun 1998,1014.0,Group C,8762.0,France,Lyon ,Stade de Gerland,France,FRA,1.0,2.0,Denmark,DEN,1.0,1.0,2.0,3.0,Home_Team_Win, ,39100.0,COLLINA Pierluigi (ITA),VAN DEN BROECK Marc (BEL),ZAMMIT Emanuel (MLT)
553,1998.0,24 Jun 1998,1014.0,Group C,8764.0,South Africa,Bordeaux ,Stade du Parc Lescure,South Africa,RSA,1.0,2.0,Saudi Arabia,KSA,1.0,2.0,2.0,4.0,DRAW, ,31800.0,SANCHEZ YANTEN Mario (CHI),POWELL Owen (JAM),FOLEY Eddie (IRL)
554,1998.0,24 Jun 1998,1014.0,Group D,8761.0,Spain,Lens ,Stade Felix Bollaert,Spain,ESP,2.0,6.0,Bulgaria,BUL,0.0,1.0,2.0,7.0,Home_Team_Win, ,38100.0,VAN DER ENDE Mario (NED),GRIGORESCU Nicolae (ROU),ROSSI Claudio (ARG)
555,1998.0,24 Jun 1998,1014.0,Group D,8763.0,Nigeria,Toulouse ,Stade Municipal,Nigeria,NGA,1.0,1.0,Paraguay,PAR,1.0,3.0,2.0,4.0,Away_Team_Win, ,33500.0,ANPRASERT Pirom (THA),AL MUSAWI Mohamed (OMA),NILSSON Mikael (SWE)
556,1998.0,25 Jun 1998,1014.0,Group E,8765.0,Belgium,Paris ,Parc des Princes,Belgium,BEL,1.0,1.0,Korea Republic,KOR,0.0,1.0,1.0,2.0,DRAW, ,45500.0,REZENDE Marcio (BRA),PINTO Arnaldo (BRA),ARANGO Jorge Luis (COL)
557,1998.0,25 Jun 1998,1014.0,Group E,8766.0,Netherlands,Saint-Etienne ,Stade Geoffroy Guichard,Netherlands,NED,2.0,2.0,Mexico,MEX,0.0,2.0,2.0,4.0,DRAW, ,30600.0,ALZEID Abdulrahman (KSA),TRESACO GRACIA Fernando (ESP),GHADANFARI Hussain (KUW)
558,1998.0,25 Jun 1998,1014.0,Group F,8767.0,Germany,Montpellier ,La Mosson,Germany,GER,0.0,2.0,Iran,IRN,0.0,0.0,0.0,2.0,Home_Team_Win, ,29800.0,GONZALEZ CHAVEZ Epifanio (PAR),GALVAN Celestino (PAR),DIAZ GALVEZ Jorge (CHI)
559,1998.0,25 Jun 1998,1014.0,Group F,8768.0,USA,Nantes ,La Beaujoire,USA,USA,0.0,0.0,Yugoslavia,YUG,1.0,1.0,1.0,1.0,Away_Team_Win, ,35500.0,EL GHANDOUR Gamal (EGY),SALIE Achmat (RSA),WARREN Mark (ENG)
560,1998.0,26 Jun 1998,1014.0,Group H,8771.0,Japan,Lyon ,Stade de Gerland,Japan,JPN,0.0,1.0,Jamaica,JAM,1.0,2.0,1.0,3.0,Away_Team_Win, ,39100.0,BENKO Gunter (AUT),AMLER Evzen (CZE),DANTE Dramane (MLI)
561,1998.0,26 Jun 1998,1014.0,Group H,8772.0,Argentina,Bordeaux ,Stade du Parc Lescure,Argentina,ARG,1.0,1.0,Croatia,CRO,0.0,0.0,1.0,1.0,Home_Team_Win, ,31800.0,BELQOLA Said (MAR),SOLDATOS Aristidis Chris (RSA),MANSRI Mohamed (TUN)
562,1998.0,26 Jun 1998,1014.0,Group G,8769.0,Romania,Saint-Denis ,Stade de France,Romania,ROU,0.0,1.0,Tunisia,TUN,1.0,1.0,1.0,2.0,DRAW, ,77000.0,LENNIE Edward (AUS),POCIEGIEL Jacek (POL),DUPANOV Yuri (BLR)
563,1998.0,26 Jun 1998,1014.0,Group G,8770.0,Colombia,Lens ,Stade Felix Bollaert,Colombia,COL,0.0,0.0,England,ENG,2.0,2.0,2.0,2.0,Away_Team_Win, ,38100.0,BRIZIO CARTER Arturo (MEX),RAUSIS Laurent (SUI),SALINAS Reynaldo (HON)
564,1998.0,27 Jun 1998,1024.0,Round of 16,8774.0,Italy,Marseilles ,Stade V�lodrome,Italy,ITA,1.0,1.0,Norway,NOR,0.0,0.0,1.0,1.0,Home_Team_Win, ,55000.0,HEYNEMANN Bernd (GER),SCHNEIDER Erich (GER),VAN DEN BROECK Marc (BEL)
565,1998.0,27 Jun 1998,1024.0,Round of 16,8773.0,Brazil,Paris ,Parc des Princes,Brazil,BRA,3.0,4.0,Chile,CHI,0.0,1.0,3.0,5.0,Home_Team_Win, ,45500.0,BATTA Marc (FRA),POUDEVIGNE Jacques (FRA),POWELL Owen (JAM)
566,1998.0,28 Jun 1998,1024.0,Round of 16,8776.0,France,Lens ,Stade Felix Bollaert,France,FRA,0.0,1.0,Paraguay,PAR,0.0,0.0,0.0,1.0,Home_Team_Win,France win after extra time ,31800.0,BUJSAIM Ali (UAE),WICKRAMATUNGA Nimal (SRI),FRED Lencie (VAN)
567,1998.0,28 Jun 1998,1024.0,Round of 16,8775.0,Nigeria,Saint-Denis ,Stade de France,Nigeria,NGA,0.0,1.0,Denmark,DEN,2.0,4.0,2.0,5.0,Away_Team_Win, ,77000.0,MEIER Urs (SUI),GHADANFARI Hussain (KUW),TRESACO GRACIA Fernando (ESP)
568,1998.0,29 Jun 1998,1024.0,Round of 16,8777.0,Germany,Montpellier ,La Mosson,Germany,GER,0.0,2.0,Mexico,MEX,0.0,1.0,0.0,3.0,Home_Team_Win, ,29800.0,MELO PEREIRA Vitor (POR),MANSRI Mohamed (TUN),SALIE Achmat (RSA)
569,1998.0,29 Jun 1998,1024.0,Round of 16,8778.0,Netherlands,Toulouse ,Stade Municipal,Netherlands,NED,1.0,2.0,Yugoslavia,YUG,0.0,1.0,1.0,3.0,Home_Team_Win, ,33500.0,GARCIA ARANDA Jose Maria (ESP),RAUSIS Laurent (SUI),GRIGORESCU Nicolae (ROU)
570,1998.0,30 Jun 1998,1024.0,Round of 16,8780.0,Romania,Bordeaux ,Stade du Parc Lescure,Romania,ROU,0.0,0.0,Croatia,CRO,1.0,1.0,1.0,1.0,Away_Team_Win, ,31800.0,CASTRILLI Javier (ARG),ROSSI Claudio (ARG),PINTO Arnaldo (BRA)
571,1998.0,30 Jun 1998,1024.0,Round of 16,8779.0,Argentina,Saint-Etienne ,Stade Geoffroy Guichard,Argentina,ARG,0.0,2.0,England,ENG,0.0,2.0,0.0,4.0,DRAW,Argentina win on penalties (4 - 3) ,30600.0,NIELSEN Kim Milton (DEN),ABDUL HAMID Halim (MAS),AL MUSAWI Mohamed (OMA)
572,1998.0,03 Jul 1998,1025.0,Quarter-finals,8781.0,Italy,Saint-Denis ,Stade de France,Italy,ITA,0.0,0.0,France,FRA,0.0,0.0,0.0,0.0,DRAW,France win on penalties (3 - 4) ,77000.0,DALLAS Hugh (SCO),WARREN Mark (ENG),GRIGORESCU Nicolae (ROU)
573,1998.0,03 Jul 1998,1025.0,Quarter-finals,8782.0,Brazil,Nantes ,La Beaujoire,Brazil,BRA,2.0,3.0,Denmark,DEN,1.0,2.0,3.0,5.0,Home_Team_Win, ,35500.0,EL GHANDOUR Gamal (EGY),MANSRI Mohamed (TUN),DANTE Dramane (MLI)
574,1998.0,04 Jul 1998,1025.0,Quarter-finals,8784.0,Netherlands,Marseilles ,Stade V�lodrome,Netherlands,NED,1.0,2.0,Argentina,ARG,1.0,1.0,2.0,3.0,Home_Team_Win, ,55000.0,BRIZIO CARTER Arturo (MEX),POWELL Owen (JAM),SALINAS Reynaldo (HON)
575,1998.0,04 Jul 1998,1025.0,Quarter-finals,8783.0,Germany,Lyon ,Stade de Gerland,Germany,GER,0.0,0.0,Croatia,CRO,1.0,3.0,1.0,3.0,Away_Team_Win, ,39100.0,PEDERSEN Rune (NOR),NILSSON Mikael (SWE),VAN DEN BROECK Marc (BEL)
576,1998.0,07 Jul 1998,1026.0,Semi-finals,8785.0,Brazil,Marseilles ,Stade V�lodrome,Brazil,BRA,0.0,1.0,Netherlands,NED,0.0,1.0,0.0,2.0,DRAW,Brazil win on penalties (4 - 2) ,54000.0,BUJSAIM Ali (UAE),GHADANFARI Hussain (KUW),AL MUSAWI Mohamed (OMA)
577,1998.0,08 Jul 1998,1026.0,Semi-finals,8786.0,France,Saint-Denis ,Stade de France,France,FRA,0.0,2.0,Croatia,CRO,0.0,1.0,0.0,3.0,Home_Team_Win, ,76000.0,GARCIA ARANDA Jose Maria (ESP),TRESACO GRACIA Fernando (ESP),DIAZ GALVEZ Jorge (CHI)
578,1998.0,11 Jul 1998,1028.0,Match for third place,8787.0,Netherlands,Paris ,Parc des Princes,Netherlands,NED,1.0,1.0,Croatia,CRO,2.0,2.0,3.0,3.0,Away_Team_Win, ,45500.0,GONZALEZ CHAVEZ Epifanio (PAR),ZAMMIT Emanuel (MLT),FRED Lencie (VAN)
579,1998.0,12 Jul 1998,1027.0,Final,8788.0,Brazil,Saint-Denis ,Stade de France,Brazil,BRA,0.0,0.0,France,FRA,2.0,3.0,2.0,3.0,Away_Team_Win, ,80000.0,BELQOLA Said (MAR),WARREN Mark (ENG),SALIE Achmat (RSA)
580,2002.0,31 May 2002,43950100.0,Group A,43950001.0,France,Seoul ,Seoul World Cup Stadium,France,FRA,0.0,0.0,Senegal,SEN,1.0,1.0,1.0,1.0,Away_Team_Win, ,62561.0,BUJSAIM Ali (UAE),ALTRAIFI Ali (KSA),RATTALINO Jorge (ARG)
581,2002.0,01 Jun 2002,43950100.0,Group A,43950003.0,Uruguay,Ulsan ,Munsu Football Stadium,Uruguay,URU,0.0,1.0,Denmark,DEN,1.0,2.0,1.0,3.0,Away_Team_Win, ,30157.0,MANE Saad (KUW),HASSOUNEH Awni (JOR),DANTE Dramane (MLI)
582,2002.0,01 Jun 2002,43950100.0,Group E,43950002.0,"rn"">Republic of Ireland",Niigata ,Niigata Stadium Big Swan,"rn"">Republic of Ireland",IRL,0.0,1.0,Cameroon,CMR,1.0,1.0,1.0,2.0,DRAW, ,33679.0,KAMIKAWA Toru (JPN),AWANG HAMAT Mat Lazim (MAS),VAN NYLEN Roland (BEL)
583,2002.0,01 Jun 2002,43950100.0,Group E,43950004.0,Germany,Sapporo ,Sapporo Dome,Germany,GER,4.0,8.0,Saudi Arabia,KSA,0.0,0.0,4.0,8.0,Home_Team_Win, ,32218.0,AQUINO Ubaldo (PAR),GIACOMUZZI Miguel (PAR),RAGOONATH Michael (TRI)
584,2002.0,02 Jun 2002,43950100.0,Group F,43950007.0,Argentina,Ibaraki ,Kashima Stadium,Argentina,ARG,0.0,1.0,Nigeria,NGA,0.0,0.0,0.0,1.0,Home_Team_Win, ,34050.0,VEISSIERE Gilles (FRA),ARNAULT Frederic (FRA),MUELLER Heiner (GER)
585,2002.0,02 Jun 2002,43950100.0,Group B,43950006.0,Paraguay,Busan ,Busan Asiad Main Stadium,Paraguay,PAR,1.0,2.0,South Africa,RSA,0.0,2.0,1.0,4.0,DRAW, ,25186.0,MICHEL Lubos (SVK),SRAMKA Igor (SVK),CHARLES Curtis (ATG)
586,2002.0,02 Jun 2002,43950100.0,Group F,43950005.0,England,Saitama ,Saitama Stadium 2002,England,ENG,1.0,1.0,Sweden,SWE,0.0,1.0,1.0,2.0,DRAW, ,52721.0,SIMON Carlos (BRA),OLIVEIRA Jorge (BRA),DUPANOV Yuri (BLR)
587,2002.0,02 Jun 2002,43950100.0,Group B,43950008.0,Spain,Gwangju ,Gwangju World Cup Stadium,Spain,ESP,1.0,3.0,Slovenia,SVN,0.0,1.0,1.0,4.0,Home_Team_Win, ,28598.0,GUEZZAZ Mohammed (MAR),TOMUSANGE Ali (UGA),BEREUTER Egon (AUT)
588,2002.0,03 June 200,43950100.0,Group C,43950010.0,Brazil,Ulsan ,Munsu Football Stadium,Brazil,BRA,0.0,2.0,Turkey,TUR,1.0,1.0,1.0,3.0,Home_Team_Win, ,33842.0,KIM Young Joo (KOR),KRISHNAN Visva (SIN),FERNANDEZ Vladimir (SLV)
589,2002.0,03 Jun 2002,43950100.0,Group G,43950011.0,Italy,Sapporo ,Sapporo Dome,Italy,ITA,2.0,2.0,Ecuador,ECU,0.0,0.0,2.0,2.0,Home_Team_Win, ,31081.0,HALL Brian (USA),VERGARA Hector (CAN),SHARP Philip (ENG)
590,2002.0,03 Jun 2002,43950100.0,Group G,43950009.0,Croatia,Niigata ,Niigata Stadium Big Swan,Croatia,CRO,0.0,0.0,Mexico,MEX,0.0,1.0,0.0,1.0,Away_Team_Win, ,32239.0,JUN Lu (CHN),KOMALEESWARAN Sankar (IND),ADJENGUI Taoufik (TUN)
591,2002.0,04 June 200,43950100.0,Group C,43950012.0,China PR,Gwangju ,Gwangju World Cup Stadium,China PR,CHN,0.0,0.0,Costa Rica,CRC,0.0,2.0,0.0,2.0,Away_Team_Win, ,27217.0,VASSARAS Kyros (GRE),MATOS Carlos (POR),POOL Jaap (NED)
